# E (eV),Tr Ideal
264.714118,0.211112
264.724118,0.214910
264.734118,0.219074
264.744119,0.223354
264.754119,0.228230
264.764119,0.233369
264.774119,0.238765
264.784120,0.244890
264.794120,0.251401
264.804120,0.258085
264.814120,0.265090
264.824121,0.272689
264.834121,0.280507
264.844121,0.288548
264.854121,0.297407
264.864122,0.306349
264.874122,0.315560
264.884122,0.325048
264.894122,0.335005
264.904123,0.345343
264.914123,0.355999
264.924123,0.366985
264.934123,0.378054
264.944124,0.389389
264.954124,0.400502
264.964124,0.411938
264.974124,0.424148
264.984125,0.436721
264.994125,0.449003
265.004125,0.461200
265.014125,0.473605
265.024126,0.485342
265.034126,0.498249
265.044126,0.510560
265.054126,0.522905
265.064127,0.534955
265.074127,0.546709
265.084127,0.558758
265.094127,0.570836
265.104128,0.582829
265.114128,0.593855
265.124128,0.604904
265.134128,0.616147
265.144129,0.626791
265.154129,0.637353
265.164129,0.647803
265.174129,0.657886
265.184130,0.667695
265.194130,0.676737
265.204130,0.685827
265.214130,0.694133
265.224131,0.702394
265.234131,0.710517
265.244131,0.718266
265.254131,0.725616
265.264132,0.732848
265.274132,0.739579
265.284132,0.746131
265.294132,0.752164
265.304133,0.757940
265.314133,0.763601
265.324133,0.768809
265.334133,0.773887
265.344134,0.778828
265.354134,0.783442
265.364134,0.787656
265.374134,0.791686
265.384135,0.795765
265.394135,0.799196
265.404135,0.802665
265.414135,0.806034
265.424136,0.809090
265.434136,0.812017
265.444136,0.814743
265.454136,0.817341
265.464137,0.819979
265.474137,0.822217
265.484137,0.824547
265.494137,0.826701
265.504138,0.828746
265.514138,0.830607
265.524138,0.832411
265.534138,0.834111
265.544139,0.835770
265.554139,0.837329
265.564139,0.838780
265.574139,0.840166
265.584140,0.841497
265.594140,0.842806
265.604140,0.844053
265.614140,0.845287
265.624141,0.846446
265.634141,0.847540
265.644141,0.848570
265.654141,0.849602
265.664142,0.850570
265.674142,0.851525
265.684142,0.852408
265.694142,0.853255
265.704143,0.854098
265.714143,0.854907
265.724143,0.855716
265.734143,0.856495
265.744144,0.857263
265.754144,0.858032
265.764144,0.858813
265.774144,0.859519
265.784145,0.860156
265.794145,0.860795
265.804145,0.861434
265.814145,0.862076
265.824146,0.862717
265.834146,0.863359
265.844146,0.863954
265.854146,0.864549
265.864147,0.865141
265.874147,0.865685
265.884147,0.866208
265.894147,0.866732
265.904148,0.867255
265.914148,0.867763
265.924148,0.868267
265.934148,0.868772
265.944149,0.869277
265.954149,0.869781
265.964149,0.870263
265.974149,0.870736
265.984150,0.871192
265.994150,0.871648
266.004150,0.872089
266.014150,0.872514
266.024151,0.872939
266.034151,0.873365
266.044151,0.873790
266.054151,0.874216
266.064152,0.874642
266.074152,0.875065
266.084152,0.875454
266.094152,0.875822
266.104153,0.876191
266.114153,0.876559
266.124153,0.876928
266.134153,0.877295
266.144154,0.877659
266.154154,0.878023
266.164154,0.878388
266.174154,0.878752
266.184155,0.879117
266.194155,0.879480
266.204155,0.879826
266.214155,0.880173
266.224156,0.880513
266.234156,0.880829
266.244156,0.881145
266.254156,0.881462
266.264157,0.881775
266.274157,0.882085
266.284157,0.882396
266.294157,0.882707
266.304158,0.883018
266.314158,0.883329
266.324158,0.883637
266.334158,0.883936
266.344159,0.884235
266.354159,0.884535
266.364159,0.884834
266.374159,0.885109
266.384160,0.885381
266.394160,0.885653
266.404160,0.885926
266.414160,0.886191
266.424161,0.886451
266.434161,0.886711
266.444161,0.886972
266.454161,0.887232
266.464162,0.887493
266.474162,0.887753
266.484162,0.888014
266.494162,0.888275
266.504163,0.888533
266.514163,0.888790
266.524163,0.889048
266.534163,0.889302
266.544164,0.889534
266.554164,0.889765
266.564164,0.889996
266.574164,0.890228
266.584165,0.890458
266.594165,0.890684
266.604165,0.890910
266.614165,0.891136
266.624166,0.891362
266.634166,0.891588
266.644166,0.891814
266.654166,0.892041
266.664167,0.892267
266.674167,0.892490
266.684167,0.892711
266.694167,0.892933
266.704168,0.893154
266.714168,0.893376
266.724168,0.893597
266.734168,0.893793
266.744169,0.893990
266.754169,0.894186
266.764169,0.894382
266.774169,0.894578
266.784170,0.894770
266.794170,0.894961
266.804170,0.895153
266.814170,0.895345
266.824171,0.895537
266.834171,0.895728
266.844171,0.895920
266.854171,0.896112
266.864172,0.896304
266.874172,0.896496
266.884172,0.896683
266.894172,0.896869
266.904173,0.897054
266.914173,0.897239
266.924173,0.897424
266.934173,0.897610
266.944174,0.897795
266.954174,0.897980
266.964174,0.898166
266.974174,0.898351
266.984175,0.898537
266.994175,0.898724
267.004175,0.898911
267.014175,0.899090
267.024176,0.899251
267.034176,0.899412
267.044176,0.899573
267.054176,0.899734
267.064177,0.899895
267.074177,0.900056
267.084177,0.900217
267.094177,0.900377
267.104178,0.900535
267.114178,0.900694
267.124178,0.900852
267.134178,0.901011
267.144179,0.901170
267.154179,0.901328
267.164179,0.901487
267.174179,0.901646
267.184180,0.901805
267.194180,0.901963
267.204180,0.902119
267.214180,0.902274
267.224181,0.902429
267.234181,0.902585
267.244181,0.902740
267.254181,0.902896
267.264182,0.903051
267.274182,0.903207
267.284182,0.903362
267.294182,0.903518
267.304183,0.903670
267.314183,0.903819
267.324183,0.903969
267.334183,0.904119
267.344184,0.904265
267.354184,0.904401
267.364184,0.904538
267.374184,0.904674
267.384185,0.904810
267.394185,0.904947
267.404185,0.905083
267.414185,0.905219
267.424186,0.905356
267.434186,0.905492
267.444186,0.905629
267.454186,0.905765
267.464187,0.905898
267.474187,0.906030
267.484187,0.906162
267.494187,0.906294
267.504188,0.906426
267.514188,0.906558
267.524188,0.906690
267.534188,0.906822
267.544189,0.906954
267.554189,0.907086
267.564189,0.907218
267.574189,0.907350
267.584190,0.907480
267.594190,0.907610
267.604190,0.907740
267.614190,0.907869
267.624191,0.907999
267.634191,0.908129
267.644191,0.908258
267.654191,0.908388
267.664192,0.908518
267.674192,0.908647
267.684192,0.908777
267.694192,0.908907
267.704193,0.909037
267.714193,0.909166
267.724193,0.909294
267.734193,0.909422
267.744194,0.909550
267.754194,0.909678
267.764194,0.909799
267.774194,0.909915
267.784195,0.910030
267.794195,0.910145
267.804195,0.910261
267.814195,0.910377
267.824196,0.910492
267.834196,0.910608
267.844196,0.910723
267.854196,0.910836
267.864197,0.910950
267.874197,0.911063
267.884197,0.911177
267.894197,0.911290
267.904198,0.911403
267.914198,0.911517
267.924198,0.911630
267.934198,0.911744
267.944199,0.911857
267.954199,0.911971
267.964199,0.912084
267.974199,0.912198
267.984200,0.912310
267.994200,0.912421
268.004200,0.912533
268.014200,0.912645
268.024201,0.912756
268.034201,0.912868
268.044201,0.912979
268.054201,0.913089
268.064202,0.913198
268.074202,0.913307
268.084202,0.913417
268.094202,0.913526
268.104203,0.913636
268.114203,0.913745
268.124203,0.913854
268.134203,0.913964
268.144204,0.914073
268.154204,0.914183
268.164204,0.914292
268.174204,0.914402
268.184205,0.914511
268.194205,0.914621
268.204205,0.914729
268.214205,0.914836
268.224206,0.914943
268.234206,0.915049
268.244206,0.915156
268.254206,0.915263
268.264207,0.915370
268.274207,0.915477
268.284207,0.915583
268.294207,0.915690
268.304208,0.915797
268.314208,0.915904
268.324208,0.916010
268.334208,0.916116
268.344209,0.916222
268.354209,0.916328
268.364209,0.916429
268.374209,0.916530
268.384210,0.916630
268.394210,0.916731
268.404210,0.916832
268.414210,0.916933
268.424211,0.917034
268.434211,0.917135
268.444211,0.917236
268.454211,0.917337
268.464212,0.917439
268.474212,0.917540
268.484212,0.917641
268.494212,0.917742
268.504213,0.917843
268.514213,0.917942
268.524213,0.918040
268.534213,0.918138
268.544214,0.918236
268.554214,0.918334
268.564214,0.918432
268.574214,0.918529
268.584215,0.918627
268.594215,0.918725
268.604215,0.918823
268.614215,0.918921
268.624216,0.919019
268.634216,0.919117
268.644216,0.919215
268.654216,0.919313
268.664217,0.919411
268.674217,0.919506
268.684217,0.919600
268.694217,0.919695
268.704218,0.919789
268.714218,0.919884
268.724218,0.919978
268.734218,0.920073
268.744219,0.920168
268.754219,0.920262
268.764219,0.920357
268.774219,0.920451
268.784220,0.920546
268.794220,0.920641
268.804220,0.920735
268.814220,0.920830
268.824221,0.920923
268.834221,0.921013
268.844221,0.921104
268.854221,0.921195
268.864222,0.921286
268.874222,0.921377
268.884222,0.921468
268.894222,0.921559
268.904223,0.921650
268.914223,0.921740
268.924223,0.921831
268.934223,0.921922
268.944224,0.922013
268.954224,0.922104
268.964224,0.922195
268.974224,0.922286
268.984225,0.922373
268.994225,0.922461
269.004225,0.922548
269.014225,0.922636
269.024226,0.922723
269.034226,0.922810
269.044226,0.922898
269.054226,0.922985
269.064227,0.923073
269.074227,0.923160
269.084227,0.923248
269.094227,0.923334
269.104228,0.923418
269.114228,0.923501
269.124228,0.923585
269.134228,0.923669
269.144229,0.923753
269.154229,0.923837
269.164229,0.923921
269.174229,0.924005
269.184230,0.924089
269.194230,0.924173
269.204230,0.924257
269.214230,0.924341
269.224231,0.924430
269.234231,0.924518
269.244231,0.924607
269.254231,0.924696
269.264232,0.924784
269.274232,0.924873
269.284232,0.924961
269.294232,0.925050
269.304233,0.925138
269.314233,0.925227
269.324233,0.925316
269.334233,0.925402
269.344234,0.925485
269.354234,0.925568
269.364234,0.925651
269.374234,0.925734
269.384235,0.925816
269.394235,0.925899
269.404235,0.925982
269.414235,0.926065
269.424236,0.926148
269.434236,0.926231
269.444236,0.926314
269.454236,0.926397
269.464237,0.926480
269.474237,0.926561
269.484237,0.926639
269.494237,0.926716
269.504238,0.926794
269.514238,0.926872
269.524238,0.926949
269.534238,0.927027
269.544239,0.927105
269.554239,0.927182
269.564239,0.927259
269.574239,0.927332
269.584240,0.927405
269.594240,0.927478
269.604240,0.927555
269.614240,0.927639
269.624241,0.927722
269.634241,0.927806
269.644241,0.927890
269.654241,0.927974
269.664242,0.928052
269.674242,0.928130
269.684242,0.928208
269.694242,0.928286
269.704243,0.928364
269.714243,0.928442
269.724243,0.928520
269.734243,0.928598
269.744244,0.928676
269.754244,0.928750
269.764244,0.928820
269.774244,0.928891
269.784245,0.928962
269.794245,0.929033
269.804245,0.929103
269.814245,0.929174
269.824246,0.929245
269.834246,0.929315
269.844246,0.929384
269.854246,0.929447
269.864247,0.929509
269.874247,0.929572
269.884247,0.929640
269.894247,0.929715
269.904248,0.929789
269.914248,0.929864
269.924248,0.929938
269.934248,0.930012
269.944249,0.930079
269.954249,0.930144
269.964249,0.930210
269.974249,0.930275
269.984250,0.930341
269.994250,0.930406
270.004250,0.930472
270.014250,0.930530
270.024251,0.930587
270.034251,0.930645
270.044251,0.930703
270.054251,0.930760
270.064252,0.930818
270.074252,0.930879
270.084252,0.930941
270.094252,0.931002
270.104253,0.931064
270.114253,0.931126
270.124253,0.931187
270.134253,0.931248
270.144254,0.931298
270.154254,0.931348
270.164254,0.931398
270.174254,0.931449
270.184255,0.931499
270.194255,0.931549
270.204255,0.931596
270.214255,0.931630
270.224256,0.931664
270.234256,0.931699
270.244256,0.931733
270.254256,0.931773
270.264257,0.931826
270.274257,0.931875
270.284257,0.931911
270.294257,0.931947
270.304258,0.931984
270.314258,0.932020
270.324258,0.932056
270.334258,0.932075
270.344259,0.932093
270.354259,0.932112
270.364259,0.932131
270.374259,0.932149
270.384260,0.932152
270.394260,0.932149
270.404260,0.932147
270.414260,0.932165
270.424261,0.932185
270.434261,0.932191
270.444261,0.932183
270.454261,0.932175
270.464262,0.932167
270.474262,0.932160
270.484262,0.932145
270.494262,0.932106
270.504263,0.932067
270.514263,0.932029
270.524263,0.931966
270.534263,0.931898
270.544264,0.931830
270.554264,0.931750
270.564264,0.931660
270.574264,0.931579
270.584265,0.931498
270.594265,0.931381
270.604265,0.931256
270.614265,0.931132
270.624266,0.930969
270.634266,0.930784
270.644266,0.930599
270.654266,0.930386
270.664267,0.930147
270.674267,0.929885
270.684267,0.929590
270.694267,0.929268
270.704268,0.928899
270.714268,0.928547
270.724268,0.928117
270.734268,0.927676
270.744269,0.927155
270.754269,0.926632
270.764269,0.926005
270.774269,0.925378
270.784270,0.924616
270.794270,0.923820
270.804270,0.922992
270.814270,0.922066
270.824271,0.921069
270.834271,0.919896
270.844271,0.918658
270.854271,0.917375
270.864272,0.915947
270.874272,0.914422
270.884272,0.912810
270.894272,0.910862
270.904273,0.908835
270.914273,0.906737
270.924273,0.904482
270.934273,0.901920
270.944274,0.899082
270.954274,0.896213
270.964274,0.893078
270.974274,0.889829
270.984275,0.886197
270.994275,0.882370
271.004275,0.877897
271.014275,0.873471
271.024276,0.868810
271.034276,0.863678
271.044276,0.858428
271.054276,0.852285
271.064277,0.846189
271.074277,0.839802
271.084277,0.833193
271.094277,0.826054
271.104278,0.818287
271.114278,0.810167
271.124278,0.802272
271.134278,0.792852
271.144279,0.783998
271.154279,0.774197
271.164279,0.764366
271.174279,0.754016
271.184280,0.742661
271.194280,0.732402
271.204280,0.720577
271.214280,0.708415
271.224281,0.696272
271.234281,0.683910
271.244281,0.670606
271.254281,0.657463
271.264282,0.644378
271.274282,0.630748
271.284282,0.616635
271.294282,0.603053
271.304283,0.589286
271.314283,0.575483
271.324283,0.560623
271.334283,0.546316
271.344284,0.532784
271.354284,0.517729
271.364284,0.504017
271.374284,0.490093
271.384285,0.475695
271.394285,0.461809
271.404285,0.448597
271.414285,0.435644
271.424286,0.422418
271.434286,0.409598
271.444286,0.397191
271.454286,0.385160
271.464287,0.373472
271.474287,0.362121
271.484287,0.351115
271.494287,0.340443
271.504288,0.330324
271.514288,0.320686
271.524288,0.311328
271.534288,0.302322
271.544289,0.293832
271.554289,0.285581
271.564289,0.277561
271.574289,0.270582
271.584290,0.263796
271.594290,0.257064
271.604290,0.251174
271.614290,0.245420
271.624291,0.240669
271.634291,0.235954
271.644291,0.231670
271.654291,0.227754
271.664292,0.224039
271.674292,0.220954
271.684292,0.218009
271.694292,0.215892
271.704293,0.213823
271.714293,0.212283
271.724293,0.211018
271.734293,0.210007
271.744294,0.209589
271.754294,0.209519
271.764294,0.209530
271.774294,0.210353
271.784295,0.211178
271.794295,0.212372
271.804295,0.214086
271.814295,0.216216
271.824296,0.218660
271.834296,0.221135
271.844296,0.224520
271.854296,0.227957
271.864297,0.231879
271.874297,0.236242
271.884297,0.240696
271.894297,0.245979
271.904298,0.251378
271.914298,0.256827
271.924298,0.263110
271.934298,0.269606
271.944299,0.276569
271.954299,0.284108
271.964299,0.291804
271.974299,0.299817
271.984300,0.308280
271.994300,0.316981
272.004300,0.326198
272.014300,0.335799
272.024301,0.345691
272.034301,0.355874
272.044301,0.366357
272.054301,0.377001
272.064302,0.387942
272.074302,0.399200
272.084302,0.410655
272.094302,0.422319
272.104303,0.434314
272.114303,0.446650
272.124303,0.458588
272.134303,0.470787
272.144304,0.483055
272.154304,0.495488
272.164304,0.508017
272.174304,0.519919
272.184305,0.531964
272.194305,0.544007
272.204305,0.556229
272.214305,0.568406
272.224306,0.580641
272.234306,0.591722
272.244306,0.603007
272.254306,0.613417
272.264307,0.623989
272.274307,0.634498
272.284307,0.644544
272.294307,0.654462
272.304308,0.664060
272.314308,0.672889
272.324308,0.681500
272.334308,0.689781
272.344309,0.697713
272.354309,0.705126
272.364309,0.712446
272.374309,0.719530
272.384310,0.725804
272.394310,0.731757
272.404310,0.736992
272.414310,0.741908
272.424311,0.746638
272.434311,0.750979
272.444311,0.755189
272.454311,0.758672
272.464312,0.761882
272.474312,0.764725
272.484312,0.767379
272.494312,0.769400
272.504313,0.771299
272.514313,0.772816
272.524313,0.774005
272.534313,0.774928
272.544314,0.775374
272.554314,0.775703
272.564314,0.775575
272.574314,0.775261
272.584315,0.774630
272.594315,0.773524
272.604315,0.772333
272.614315,0.770817
272.624316,0.768945
272.634316,0.766876
272.644316,0.764368
272.654316,0.761612
272.664317,0.758612
272.674317,0.755006
272.684317,0.751318
272.694317,0.747388
272.704318,0.742856
272.714318,0.738217
272.724318,0.733298
272.734318,0.727789
272.744319,0.722096
272.754319,0.715589
272.764319,0.708892
272.774319,0.702105
272.784320,0.694658
272.794320,0.686487
272.804320,0.678382
272.814320,0.669008
272.824321,0.659955
272.834321,0.650339
272.844321,0.639730
272.854321,0.628406
272.864322,0.617517
272.874322,0.604711
272.884322,0.592591
272.894322,0.579803
272.904323,0.565907
272.914323,0.551313
272.924323,0.536402
272.934323,0.520849
272.944324,0.506265
272.954324,0.489908
272.964324,0.472809
272.974324,0.455282
272.984325,0.437682
272.994325,0.420780
273.004325,0.402309
273.014325,0.384007
273.024326,0.365206
273.034326,0.346646
273.044326,0.327388
273.054326,0.310253
273.064327,0.290444
273.074327,0.272600
273.084327,0.254132
273.094327,0.236053
273.104328,0.220119
273.114328,0.203028
273.124328,0.186418
273.134328,0.170568
273.144329,0.155136
273.154329,0.140903
273.164329,0.127936
273.174329,0.115197
273.184330,0.103077
273.194330,0.091660
273.204330,0.081277
273.214330,0.071885
273.224331,0.063664
